2.2383838384,0.00004,3023.27460115,593.833121577
0.8323232323,6.60606060606E-05,3002.94913004,595.558210991
2.4141414141,3.87878787879E-05,2995.73395596,596.126029574
3,3.45454545455E-05,2945.26139757,599.986782998
1.7111111111,4.60606060606E-05,2925.37727851,601.691477721
2.6191919192,3.69696969697E-05,2923.18895615,601.73939735
2.7070707071,3.63636363636E-05,2910.66899468,602.735797396
1.5060606061,4.90909090909E-05,2896.02005463,604.029258803
1.0080808081,0.00006,2881.23175369,605.210232871
0.7737373737,6.84848484848E-05,2876.23683748,605.609648391
0.9494949495,6.18181818182E-05,2857.29202936,607.127336771
1.8282828283,4.42424242424E-05,2854.5365136,607.223384742
2.2676767677,0.00004,2848.05287122,607.869108365
0.6858585859,7.27272727273E-05,2822.84413457,609.896625
1.6232323232,4.72727272727E-05,2813.90416416,610.617237776
1.4474747475,0.000049697,2625.97318608,625.844390309
0.8616161616,6.48484848485E-05,2619.11846384,626.518066724
1.1252525253,5.63636363636E-05,2614.47756053,626.795860119
2.5313131313,3.75757575758E-05,2569.73081008,630.513322276
2.794949495,3.57575757576E-05,2543.79864616,632.677782906
2.6484848485,3.69696969697E-05,2479.73591298,638.160310629
1.798989899,4.48484848485E-05,2405.32687963,644.465426557
2.7363636364,3.63636363636E-05,2400.29970216,644.893535859
1.2717171717,5.33333333333E-05,2360.25974884,648.313717633
1.301010101,5.27272727273E-05,2347.97822506,649.366394652
0.7444444444,0.000069697,2317.13181422,652.017891701
2.5606060606,3.75757575758E-05,2280.14691233,655.211491376
1.2424242424,5.39393939394E-05,2254.24485211,657.45730985
1.3303030303,5.21212121212E-05,2219.33827063,660.49608185
2.8242424242,3.57575757576E-05,2102.31529814,670.786394354
1.0666666667,5.81818181818E-05,2090.3409555,671.848356672
1.7696969697,4.48484848485E-05,1918.26758704,687.185213602
2.3262626263,3.93939393939E-05,1906.62889244,688.361206913
1.4767676768,4.90909090909E-05,1878.33294329,690.821449299
1.2131313131,5.45454545455E-05,1876.36721339,691.118647995
1.5353535354,4.84848484848E-05,1874.85157665,691.257043559
1.2717171717,5.45454545455E-05,1871.35467353,692.295010362
1.3303030303,5.33333333333E-05,1866.58362744,692.729598205
1.301010101,5.39393939394E-05,1849.96741966,694.248636868
1.3595959596,5.15151515152E-05,1827.14116884,695.627845697
2.296969697,4.06060606061E-05,1819.29742845,697.049487559
1.095959596,5.87878787879E-05,1815.06809551,697.436574341
0.8909090909,6.36363636364E-05,1815.03251626,696.741537308
1.6525252525,4.78787878788E-05,1806.82652461,698.19139019
0.9494949495,6.12121212121E-05,1800.69410365,697.948363909
2.0626262626,4.18181818182E-05,1780.11992384,699.963022079
2.004040404,4.24242424242E-05,1774.60765402,700.472940071
1.7404040404,4.66666666667E-05,1758.47260833,702.651515325
1.095959596,5.69696969697E-05,1757.11472246,701.979654258
2.1212121212,4.12121212121E-05,1748.40814694,702.894298481
2.4434343434,3.93939393939E-05,1732.04369586,705.093358488
1.5353535354,0.000049697,1730.90619274,705.198606392
1.9454545455,4.30303030303E-05,1724.74804129,705.095072728
1.0080808081,5.93939393939E-05,1702.55842414,707.059224465
2.4727272727,3.81818181818E-05,1692.08945283,708.150972
0.8616161616,6.42424242424E-05,1691.83223443,708.062198671
2.0333333333,4.18181818182E-05,1682.63896469,708.922966388
1.8868686869,4.48484848485E-05,1678.97418031,710.022645731
1.1838383838,5.51515151515E-05,1667.34600424,710.462527769
0.9202020202,6.42424242424E-05,1652.27897718,712.51248062
2.9707070707,3.57575757576E-05,1642.28419336,713.448457033
0.6272727273,7.57575757576E-05,1619.72671392,714.943189331
1.3888888889,5.09090909091E-05,1601.96262217,716.623097345
1.9747474748,4.24242424242E-05,1585.5556452,718.077024796
0.7444444444,6.90909090909E-05,1553.70775614,721.105683734
2.0919191919,4.12121212121E-05,1515.71844025,724.735050516
1.6525252525,4.66666666667E-05,1426.17355075,733.469218476
0.597979798,7.75757575758E-05,1418.25590655,734.236909138
2.9121212121,3.51515151515E-05,1385.89540628,737.383831639
1.7404040404,4.54545454545E-05,1301.20787149,745.679847734
0.7151515152,7.09090909091E-05,1300.22636122,745.776550722
0.597979798,7.93939393939E-05,1295.1809849,747.007293632
1.5646464647,4.90909090909E-05,1282.03638541,748.315311216
0.6565656566,7.57575757576E-05,1278.67448748,748.631682882
1.2131313131,5.57575757576E-05,1273.431553,749.172855707
2.3555555556,0.00004,1271.93292865,749.304666911
0.9787878788,6.06060606061E-05,1271.82140275,748.580571687
0.9494949495,6.30303030303E-05,1266.67303166,749.846813504
1.3888888889,5.21212121212E-05,1257.13757456,750.79788997
2.8535353535,3.63636363636E-05,1255.20497034,750.99083074
2.1797979798,4.06060606061E-05,1229.46114594,752.783186179
1.9161616162,4.30303030303E-05,1214.28059898,754.189098627
1.8868686869,4.36363636364E-05,1167.53271297,758.970948426
0.6565656566,7.39393939394E-05,1152.47602548,760.470304746
1.1545454546,5.57575757576E-05,1148.58534444,760.861321964
1.4181818182,0.000050303,1114.23416093,764.32243216
2.3848484849,3.87878787879E-05,1090.82182006,766.690369096
1.5646464647,4.78787878788E-05,1038.17177053,772.042335754
0.9202020202,6.24242424242E-05,997.079500496,776.245469005
1.0373737374,5.87878787879E-05,969.256206503,779.104316929
0.5686868687,7.93939393939E-05,945.642751206,781.539312229
2.2383838384,4.12121212121E-05,558.39606681,822.858598422
2.4434343434,3.81818181818E-05,417.042368304,838.041118125
2.8828282828,3.51515151515E-05,414.283611823,838.346710369
1.5939393939,4.72727272727E-05,408.858995691,838.947871942
0.7737373737,6.78787878788E-05,329.180562782,847.825762777
0.803030303,6.66666666667E-05,328.444608748,847.920680721
2.296969697,3.93939393939E-05,312.570686079,849.688889162
1.6818181818,4.60606060606E-05,274.472880201,853.985730385
0.6858585859,7.21212121212E-05,250.426656746,856.703551352
0.8323232323,6.54545454545E-05,176.50076205,865.113891817
0.803030303,0.000070303,-1002.13130462,1010.76501293
2.3555555556,3.87878787879E-05,-1019.98474028,1013.33440827
1.1252525253,5.93939393939E-05,-1024.21711953,1013.71944784
0.8616161616,6.78787878788E-05,-1044.36674346,1016.42229867
0.597979798,7.69696969697E-05,-1078.56021173,1021.20540583
0.6272727273,7.51515151515E-05,-1078.56088964,1021.20561318
2.3262626263,4.06060606061E-05,-1106.68748483,1025.52209414
3,3.57575757576E-05,-1109.75835177,1025.93869982
1.095959596,0.00006,-1181.72980757,1035.10428921
2.794949495,3.75757575758E-05,-1214.26067438,1039.56340438
1.5353535354,5.09090909091E-05,-1215.187263,1039.6170074
2.7070707071,3.81818181818E-05,-1222.67979415,1040.72057959
1.2424242424,5.63636363636E-05,-1242.71873077,1043.48004111
2.0333333333,4.42424242424E-05,-1255.14861687,1045.12216067
2.9121212121,3.69696969697E-05,-1261.59069755,1046.01231391
2.4141414141,4.06060606061E-05,-1280.32405233,1048.6050722
1.8282828283,4.66666666667E-05,-1329.70759576,1055.47130586
2.1505050505,4.30303030303E-05,-1343.63651946,1057.41599351
1.6525252525,4.90909090909E-05,-1370.37897118,1061.15972256
1.3888888889,5.33333333333E-05,-1388.58657964,1063.78900245
2.3262626263,4.12121212121E-05,-1404.20828921,1065.98723358
2.0919191919,4.36363636364E-05,-1408.75308216,1066.55477036
0.6565656566,7.75757575758E-05,-1412.18283859,1067.11115112
2.6484848485,3.87878787879E-05,-1470.5898641,1075.306384
1.6818181818,4.84848484848E-05,-1508.3579412,1080.75963911
1.2717171717,5.57575757576E-05,-1510.94013887,1081.128478
0.6272727273,7.93939393939E-05,-1522.69619547,1082.80923387
2.6777777778,3.63636363636E-05,-1526.36503924,1083.5870521
1.7696969697,4.72727272727E-05,-1555.4172188,1087.50147888
2.9707070707,3.45454545455E-05,-1581.26733809,1091.38701227
2.8242424242,3.75757575758E-05,-1585.51251043,1091.7613341
1.3595959596,5.39393939394E-05,-1591.9873284,1092.76954415
2.7363636364,3.81818181818E-05,-1600.29513125,1093.87504623
2.4727272727,0.00004,-1618.57146066,1096.61512759
1.7404040404,4.78787878788E-05,-1621.45496588,1096.93825981
2.1505050505,4.06060606061E-05,-1626.67371035,1097.95959314
1.1545454546,5.87878787879E-05,-1642.55778564,1100.00175696
0.7737373737,7.15151515152E-05,-1651.25906504,1101.36186672
1.301010101,5.51515151515E-05,-1653.36610398,1101.66856331
1.3303030303,5.45454545455E-05,-1679.33065039,1105.45493702
1.9161616162,4.54545454545E-05,-1718.81763804,1111.23803932
1.5646464647,0.000050303,-1725.19836288,1112.1754009
0.8909090909,6.66666666667E-05,-1743.41804529,1114.85244927
0.9494949495,6.48484848485E-05,-1771.59436822,1118.92104102
1.0666666667,0.00006,-1778.31581414,1120.7501217
1.5939393939,4.90909090909E-05,-1805.99576674,1124.86255179
1.4474747475,5.15151515152E-05,-1807.71246346,1125.11794013
1.1838383838,5.69696969697E-05,-1823.75126968,1127.50659272
2.9121212121,3.63636363636E-05,-1874.0252336,1135.04151708
2.2676767677,4.12121212121E-05,-1888.82365619,1137.26414372
0.9494949495,6.36363636364E-05,-1890.38191961,1137.48762329
0.9787878788,6.36363636364E-05,-1903.62904411,1138.70673855
0.7151515152,7.33333333333E-05,-1905.89960264,1139.82615946
1.0080808081,6.18181818182E-05,-1911.4873134,1140.6785315
2.5606060606,3.87878787879E-05,-1912.38204959,1140.81502817
1.4181818182,5.21212121212E-05,-1917.60924098,1141.6042795
1.0373737374,6.18181818182E-05,-1927.55964254,1142.31301464
1.301010101,5.21212121212E-05,-1951.88658406,1146.26826149
1.0666666667,6.12121212121E-05,-1966.01740612,1148.03869575
1.5060606061,5.15151515152E-05,-1969.86933166,1148.62325843
1.2424242424,5.33333333333E-05,-1976.80604162,1150.04949199
2.2676767677,4.18181818182E-05,-1981.49473348,1150.4839476
3,3.63636363636E-05,-2032.96784855,1158.33612345
0.6858585859,7.63636363636E-05,-2088.95819665,1166.84414449
2.3555555556,4.12121212121E-05,-2141.79331128,1175.01974509
1.5060606061,4.84848484848E-05,-2152.06993728,1177.02680893
2.5898989899,3.69696969697E-05,-2174.75255498,1180.56003454
0.8909090909,6.30303030303E-05,-2188.50467171,1182.70704631
1.8868686869,4.60606060606E-05,-2248.33582735,1191.68149081
2.502020202,0.00004,-2252.35814186,1192.31513163
0.7444444444,7.33333333333E-05,-2262.32796414,1193.88714459
1.8575757576,4.36363636364E-05,-2283.03952965,1197.57287318
1.0080808081,6.30303030303E-05,-2316.26074516,1202.43202921
2.7656565657,3.57575757576E-05,-2317.84512681,1203.09278252
1.0666666667,5.75757575758E-05,-2326.26351434,1204.43169763
1.2717171717,5.27272727273E-05,-2341.2649329,1206.82131867
1.7111111111,4.54545454545E-05,-2351.27741578,1208.41922888
1.6232323232,4.66666666667E-05,-2363.52701121,1210.37660076
0.7151515152,0.000070303,-2378.65693754,1212.79859293
2.2090909091,0.00004,-2384.20477832,1213.68804327
1.1838383838,5.81818181818E-05,-2428.97034764,1220.47723014
1.4767676768,5.15151515152E-05,-2435.81938443,1221.82339022
1.6232323232,0.000049697,-2499.50915326,1231.90789751
1.7111111111,4.78787878788E-05,-2542.74850887,1239.20699535
2.004040404,4.42424242424E-05,-2548.28890091,1240.11442156
2.1797979798,4.24242424242E-05,-2565.40618064,1242.92172863
1.1838383838,5.75757575758E-05,-2601.27353406,1248.82599067
1.4767676768,5.21212121212E-05,-2623.72133577,1252.29766965
1.2131313131,5.63636363636E-05,-2649.25435953,1257.53457269
1.7696969697,4.66666666667E-05,-2650.61945921,1257.76153762
1.9161616162,4.48484848485E-05,-2653.80363085,1258.29109497
1.9747474748,4.48484848485E-05,-2664.09723585,1259.11297108
1.6818181818,4.78787878788E-05,-2684.67749926,1263.43818001
0.6565656566,7.81818181818E-05,-2686.1263522,1262.66814106
2.0626262626,4.36363636364E-05,-2693.17266718,1264.08587697
2.1212121212,4.30303030303E-05,-2696.33868012,1264.60837487
0.8323232323,6.90909090909E-05,-2708.5941352,1266.53840066
2.9707070707,3.63636363636E-05,-2713.85064434,1267.53772651
1.0080808081,6.24242424242E-05,-2715.95359372,1267.88995617
2.5313131313,3.93939393939E-05,-2716.73934791,1268.02158977
2.5606060606,3.93939393939E-05,-2732.30504528,1270.51304875
0.7151515152,7.45454545455E-05,-2745.88294287,1272.79471696
0.6272727273,0.00008,-2746.20344656,1272.73280517
0.7151515152,7.27272727273E-05,-2775.905397,1279.70799733
0.9202020202,6.60606060606E-05,-2799.37570858,1281.70788949
2.2090909091,4.24242424242E-05,-2817.01885355,1284.81572762
2.296969697,4.18181818182E-05,-2850.20452366,1290.34705707
2.5898989899,3.93939393939E-05,-2953.12435456,1308.01773638
1.9454545455,4.54545454545E-05,-2966.66807051,1310.36106207
2.502020202,3.75757575758E-05,-2995.44464398,1315.54719371
2.9414141414,3.69696969697E-05,-2995.60820706,1315.3823218
1.798989899,4.72727272727E-05,-2996.43521628,1315.52609522
2.8535353535,3.69696969697E-05,-3010.51671827,1318.09394722
1.2131313131,5.75757575758E-05,-3052.01462701,1325.22438361
0.6565656566,7.33333333333E-05,-3053.19234585,1325.62449894
1.3303030303,5.15151515152E-05,-3063.51733501,1327.43725936
0.5686868687,7.87878787879E-05,-3071.76381824,1328.88463014
1.2131313131,5.39393939394E-05,-3092.58174252,1332.5469507
1.7111111111,4.84848484848E-05,-3093.07695489,1332.43550412
1.4474747475,5.27272727273E-05,-3169.70207641,1345.99715552
0.7737373737,7.21212121212E-05,-3185.09868062,1348.73873094
1.095959596,6.06060606061E-05,-3227.64876569,1356.34479139
2.8535353535,3.51515151515E-05,-3230.09047588,1356.98284825
1.3595959596,5.09090909091E-05,-3308.78512669,1371.16835778
0.9787878788,0.00006,-3310.24499531,1371.43293946
0.9202020202,6.54545454545E-05,-3343.50118682,1377.50989319
2.2383838384,4.24242424242E-05,-3360.07093975,1380.29047769
2.6777777778,3.87878787879E-05,-3363.00025861,1380.82501559
2.4434343434,4.06060606061E-05,-3369.16217325,1381.94994275
2.8535353535,3.75757575758E-05,-3375.54230976,1383.11567379
2.0626262626,4.12121212121E-05,-3427.90714503,1393.14591682
1.4181818182,0.000049697,-3452.23930386,1397.63312741
2.004040404,4.48484848485E-05,-3454.15113807,1397.55933346
2.6484848485,3.63636363636E-05,-3465.08673995,1400.01021316
0.8909090909,6.72727272727E-05,-3472.73384318,1400.99440363
2.7656565657,3.81818181818E-05,-3472.73384318,1400.99440363
1.8282828283,4.60606060606E-05,-3478.358291,1402.41865605
1.2424242424,5.69696969697E-05,-3490.85087892,1404.35280562
0.6272727273,7.75757575758E-05,-3506.89385771,1409.50967202
2.5898989899,3.81818181818E-05,-3512.32155106,1410.52541623
1.0080808081,6.12121212121E-05,-3521.10103658,1412.16575299
1.8282828283,4.54545454545E-05,-3522.88967009,1412.50025959
1.5939393939,0.000050303,-3529.94265429,1411.62341009
1.2424242424,5.51515151515E-05,-3536.55067238,1415.05503504
1.3595959596,5.27272727273E-05,-3542.98061134,1416.25667547
2.7656565657,3.69696969697E-05,-3543.7117088,1416.39333118
2.6777777778,3.75757575758E-05,-3550.41983153,1417.64591962
1.4181818182,5.33333333333E-05,-3561.37939844,1417.50090082
2.3555555556,4.06060606061E-05,-3605.59305337,1426.19289159
2.502020202,3.93939393939E-05,-3611.78913716,1427.41071188
1.6525252525,4.84848484848E-05,-3624.57794376,1429.7738313
1.5353535354,0.000050303,-3632.74307798,1431.3166835
2.1797979798,4.30303030303E-05,-3652.44270925,1434.66350764
1.0373737374,6.12121212121E-05,-3689.22198375,1442.0356147
2.0626262626,4.42424242424E-05,-3699.80917198,1443.67168529
0.803030303,7.09090909091E-05,-3714.03937362,1446.38925691
0.9787878788,6.30303030303E-05,-3729.17799334,1449.66580317
1.1252525253,5.87878787879E-05,-3738.5356615,1451.45906039
0.8909090909,6.60606060606E-05,-3747.58633286,1453.25301985
1.7404040404,4.72727272727E-05,-3748.92031402,1453.45144303
2.9414141414,3.63636363636E-05,-3753.30809799,1454.29409767
0.6565656566,7.69696969697E-05,-3759.40482582,1455.46575882
0.7151515152,7.51515151515E-05,-3766.44175775,1456.44083967
2.1212121212,4.36363636364E-05,-3769.29666596,1456.99045408
0.7737373737,7.09090909091E-05,-3777.24007195,1458.89871153
0.9787878788,6.42424242424E-05,-3789.55571096,1460.89654181
2.0919191919,4.30303030303E-05,-3807.05505288,1464.72411924
0.6858585859,7.51515151515E-05,-3810.44071337,1465.37923782
1.2717171717,5.63636363636E-05,-3810.94692724,1465.03218829
1.3888888889,5.39393939394E-05,-3845.5393675,1471.74516237
0.8616161616,6.84848484848E-05,-3854.2393024,1473.43828084
0.9202020202,6.48484848485E-05,-3893.11660228,1482.13942329
1.0373737374,6.24242424242E-05,-3900.92307537,1482.55705674
1.3303030303,5.39393939394E-05,-3909.00204601,1485.2491849
2.1505050505,4.24242424242E-05,-3910.22178702,1485.48826159
1.301010101,5.45454545455E-05,-3913.75015208,1486.17278729
0.8323232323,0.000069697,-3930.44948167,1488.35353286
1.5060606061,5.09090909091E-05,-3933.1834003,1489.22478107
2.0333333333,4.36363636364E-05,-3936.22785751,1490.58924107
0.7444444444,7.21212121212E-05,-3938.63497325,1491.06002305
1.301010101,5.57575757576E-05,-3991.66295833,1500.44241767
1.3595959596,5.45454545455E-05,-4036.22256464,1509.30572294
1.8575757576,4.66666666667E-05,-4048.63400939,1511.78349562
1.3303030303,5.51515151515E-05,-4088.68636119,1519.80694248
1.9454545455,4.42424242424E-05,-4125.33642864,1528.50633829
2.5313131313,3.87878787879E-05,-4128.79809718,1529.20773243
1.1252525253,5.81818181818E-05,-4147.72872212,1532.49583457
1.0373737374,6.06060606061E-05,-4159.01864332,1534.78761691
0.6858585859,7.45454545455E-05,-4159.86741936,1535.44902286
2.1797979798,4.18181818182E-05,-4165.45588173,1536.58654051
2.8828282828,3.63636363636E-05,-4166.10214718,1536.7180905
1.5060606061,0.000050303,-4166.77151427,1536.36005631
2.5313131313,0.00004,-4239.35637166,1550.37271661
2.3848484849,4.12121212121E-05,-4255.82633504,1553.75098675
1.1252525253,0.00006,-4271.76587369,1557.02746445
1.1545454546,5.81818181818E-05,-4298.33628328,1562.92930118
0.7737373737,6.72727272727E-05,-4324.38653801,1568.3977176
2.4434343434,0.00004,-4324.87960489,1568.8319231
1.9454545455,4.24242424242E-05,-4329.7548155,1569.51050624
0.7151515152,7.39393939394E-05,-4330.5934342,1570.01568379
1.6818181818,4.90909090909E-05,-4365.84015991,1576.50105744
1.4181818182,5.27272727273E-05,-4406.67604819,1585.38156139
1.3595959596,5.33333333333E-05,-4420.40145092,1588.40499946
0.803030303,0.000069697,-4449.03142172,1594.08383174
1.5646464647,5.09090909091E-05,-4450.15086757,1594.16517318
2.296969697,4.12121212121E-05,-4459.13947818,1596.21461146
0.8323232323,6.84848484848E-05,-4495.11890288,1604.66743449
2.6777777778,3.81818181818E-05,-4496.37880733,1604.93423953
1.7696969697,4.78787878788E-05,-4517.04345732,1608.320731
2.7656565657,3.75757575758E-05,-4520.85531231,1610.12539573
1.798989899,4.66666666667E-05,-4602.98757549,1627.04992998
1.0666666667,6.06060606061E-05,-4607.63099835,1628.04890682
0.9494949495,6.42424242424E-05,-4624.92277366,1631.77235009
2.7363636364,3.75757575758E-05,-4628.73503365,1633.28625357
2.9707070707,3.69696969697E-05,-4651.80805765,1637.22223291
1.095959596,5.93939393939E-05,-4686.67015891,1646.10822969
1.3888888889,0.000050303,-4757.73258639,1660.96470017
0.6858585859,7.69696969697E-05,-4770.41194721,1663.08718505
1.1838383838,5.45454545455E-05,-4776.38387659,1664.74337458
1.9454545455,4.48484848485E-05,-4783.72405165,1667.16363377
1.0373737374,5.81818181818E-05,-4802.93978202,1670.91382067
2.2383838384,4.18181818182E-05,-4803.21519445,1671.4270583
1.1545454546,5.51515151515E-05,-4804.31397301,1671.03320783
2.6191919192,3.93939393939E-05,-4824.46163645,1675.00944661
1.9161616162,4.60606060606E-05,-4848.3072676,1680.29648916
0.8323232323,6.78787878788E-05,-4893.35982028,1691.99975728
1.4474747475,5.21212121212E-05,-4931.61839597,1699.34951452
2.3848484849,4.06060606061E-05,-4932.14169121,1699.46698862
1.6232323232,4.90909090909E-05,-4933.9773643,1699.92423985
0.9494949495,6.54545454545E-05,-4952.55054871,1703.60594172
2.3262626263,4.18181818182E-05,-4959.06385899,1705.07298423
1.7404040404,4.48484848485E-05,-5028.87015332,1721.57090266
0.7444444444,7.39393939394E-05,-5030.13500651,1721.16372889
0.8323232323,6.48484848485E-05,-5043.93662709,1725.01558005
2.8828282828,3.75757575758E-05,-5048.16933223,1725.27083821
2.3262626263,3.87878787879E-05,-5054.18664158,1727.3537501
2.5606060606,3.69696969697E-05,-5057.55849885,1728.12424808
0.6858585859,7.57575757576E-05,-5077.10210736,1732.33388596
1.5939393939,0.000049697,-5086.43486959,1734.47091783
1.2131313131,5.69696969697E-05,-5099.76352884,1737.52753647
0.7444444444,7.27272727273E-05,-5106.15001545,1738.99404576
2.7070707071,3.87878787879E-05,-5142.48173803,1746.90984347
1.1545454546,5.93939393939E-05,-5143.9685169,1747.25307956
2.8828282828,3.69696969697E-05,-5173.85366182,1754.60988193
2.6191919192,3.87878787879E-05,-5184.07411292,1756.98045251
1.8575757576,4.60606060606E-05,-5193.69721037,1759.21538387
1.5353535354,5.15151515152E-05,-5210.38343383,1762.65750682
